Round,Selected Clients
1,1,0,4,9,6
2,3,9,0,4,1
3,5,4,2,1,7
4,0,7,1,3,9
5,1,3,9,8,2
6,1,2,3,9,7
7,5,6,4,0,1
8,2,3,4,5,7
9,1,0,9,7,5
10,8,4,0,5,6
11,7,0,4,9,1
12,9,5,7,0,6
13,1,7,9,6,4
14,3,8,9,5,2
15,1,5,0,4,6
16,0,5,1,4,7
17,6,3,1,0,5
18,0,6,5,8,9
19,4,7,3,6,0
20,6,7,8,1,3
21,4,6,7,1,8
22,9,7,2,0,4
23,9,3,0,4,7
24,6,2,4,3,8
25,8,4,2,7,0
26,9,8,0,5,4
27,4,9,3,5,2
28,4,0,8,2,1
29,2,8,0,6,9
30,5,3,8,9,0
31,0,2,5,6,3
32,3,9,7,2,6
33,1,4,5,7,8
34,0,1,6,2,5
35,6,0,3,2,7
36,6,5,9,8,2
37,6,8,0,2,9
38,8,7,2,5,0
39,2,0,8,1,3
40,3,2,0,6,7
41,1,7,2,6,3
42,4,3,9,6,7
43,4,5,8,9,0
44,6,9,5,4,3
45,9,6,7,0,2
46,6,7,0,3,2
47,1,6,2,8,3
48,5,9,6,2,3
49,1,0,8,9,6
50,7,4,5,1,8
51,6,3,1,4,5
52,5,1,9,0,3
53,2,8,4,7,6
54,4,7,3,6,8
55,3,5,4,2,6
56,8,3,7,5,6
57,3,4,5,9,8
58,4,3,1,5,7
59,9,8,4,0,1
60,4,0,8,9,2
61,7,5,2,0,9
62,2,9,4,0,1
63,9,6,4,7,8
64,3,2,1,7,0
65,4,7,1,5,8
66,2,1,0,8,9
67,8,9,7,3,0
68,9,0,4,7,8
69,7,1,9,2,3
70,4,6,0,3,7
71,8,7,6,0,1
72,4,7,8,0,6
73,1,7,9,5,8
74,7,8,2,3,1
75,0,4,8,6,7
76,7,5,3,8,1
77,6,2,7,0,1
78,6,2,1,3,8
79,8,0,1,7,5
80,2,4,0,7,9
81,8,6,2,1,9
82,4,7,9,5,0
83,6,4,7,9,2
84,9,4,8,0,5
85,9,5,3,8,1
86,9,5,2,0,7
87,8,9,4,6,1
88,2,3,6,7,4
89,7,5,4,9,3
90,9,3,1,5,8
91,7,1,8,9,4
92,6,1,7,4,3
93,5,1,9,4,7
94,1,3,0,7,2
95,3,5,2,6,4
96,0,2,9,8,1
97,8,1,9,3,6
98,7,0,8,3,6
99,9,2,1,7,8
100,8,3,6,9,1
101,6,5,4,2,1
102,5,2,0,4,6
103,9,4,5,0,8
104,1,4,3,6,7
105,5,0,2,6,1
106,6,9,7,2,1
107,9,0,1,2,3
108,5,6,1,2,9
109,0,3,4,1,6
110,2,9,6,4,5
111,7,1,5,4,3
112,2,7,5,0,3
113,5,3,9,6,1
114,1,2,4,9,6
115,9,5,8,1,3
116,5,8,1,2,3
117,9,8,6,3,4
118,0,7,1,6,2
119,5,9,4,3,6
120,4,9,2,7,0
121,4,8,6,5,2
122,2,3,5,6,8
123,8,9,0,5,2
124,7,0,6,2,5
125,4,7,3,2,5
126,9,2,4,0,5
127,4,7,2,6,3
128,6,8,5,1,3
129,2,9,0,8,3
130,3,2,6,0,8
131,1,9,7,4,6
132,3,6,2,5,8
133,6,5,4,8,0
134,2,0,5,4,9
135,0,4,3,9,1
136,3,4,5,6,0
137,6,5,2,3,8
138,9,2,4,8,0
139,2,7,5,3,0
140,8,2,0,1,4
141,6,0,2,5,3
142,6,5,4,1,0
143,7,3,4,5,8
144,1,5,8,7,0
145,1,3,2,9,8
146,1,4,6,5,7
147,7,9,5,1,4
148,4,2,8,7,5
149,2,4,1,8,5
150,0,4,3,6,8
151,6,4,7,0,5
152,5,2,9,6,7
153,5,3,7,0,2
154,9,6,3,8,1
155,7,4,9,0,6
156,4,7,8,2,9
157,5,0,6,8,4
158,8,4,1,7,0
159,8,0,9,7,1
160,2,6,4,7,9
161,6,4,0,8,3
162,2,3,0,4,5
163,6,3,9,4,7
164,5,2,7,4,8
165,3,4,8,5,1
166,9,8,6,3,2
167,4,7,3,1,9
168,8,3,9,0,6
169,6,7,8,5,1
170,8,0,2,3,1
171,4,1,5,2,3
172,2,7,4,5,1
173,6,8,5,0,3
174,4,6,3,7,2
175,1,7,4,9,3
176,7,2,9,5,4
177,8,7,5,0,4
178,1,3,7,0,4
179,8,7,4,5,0
180,5,1,0,7,3
181,6,7,9,3,0
182,3,0,8,2,9
183,4,3,1,0,5
184,7,0,3,5,8
185,3,5,8,1,2
186,6,8,7,0,2
187,2,8,7,1,6
188,6,3,4,1,2
189,6,0,1,7,4
190,3,1,7,8,5
191,8,5,4,2,6
192,5,6,0,4,1
193,5,3,6,4,1
194,5,2,8,9,4
195,6,2,3,0,5
196,7,0,8,4,6
197,2,1,8,4,7
198,5,6,7,4,1
199,6,8,7,0,5
200,8,0,3,1,5
