Round, Selected Clients
0, 5, 2, 7, 0, 1
1, 1, 4, 2, 3, 9
2, 6, 5, 3, 9, 0
3, 7, 5, 0, 1, 6
4, 4, 6, 5, 9, 8
5, 7, 1, 5, 4, 8
6, 7, 8, 6, 0, 5
7, 2, 0, 9, 8, 1
8, 8, 6, 5, 3, 4
9, 7, 0, 6, 9, 1
10, 1, 5, 8, 4, 3
11, 2, 8, 6, 1, 7
12, 0, 2, 1, 5, 4
13, 8, 1, 3, 6, 4
14, 6, 1, 7, 9, 4
15, 1, 2, 9, 0, 8
16, 3, 2, 6, 9, 8
17, 4, 0, 9, 6, 5
18, 3, 8, 5, 6, 9
19, 5, 8, 7, 6, 0
20, 0, 7, 1, 4, 8
21, 2, 5, 8, 1, 6
22, 8, 7, 1, 6, 3
23, 7, 0, 5, 1, 6
24, 8, 7, 2, 1, 4
25, 1, 8, 4, 6, 2
26, 8, 6, 4, 9, 0
27, 0, 7, 5, 1, 9
28, 7, 2, 3, 4, 0
29, 4, 5, 7, 3, 6
30, 7, 2, 6, 3, 9
31, 3, 2, 4, 5, 6
32, 7, 4, 2, 8, 0
33, 7, 2, 6, 0, 9
34, 7, 2, 4, 3, 1
35, 0, 4, 8, 7, 6
36, 9, 2, 1, 7, 5
37, 9, 2, 7, 3, 1
38, 1, 2, 9, 5, 7
39, 9, 4, 1, 2, 3
40, 8, 3, 7, 4, 2
41, 6, 1, 2, 4, 3
42, 2, 7, 4, 6, 3
43, 2, 1, 7, 4, 3
44, 5, 7, 9, 2, 4
45, 9, 6, 1, 3, 4
46, 5, 8, 1, 2, 3
47, 1, 0, 5, 2, 8
48, 0, 6, 9, 2, 7
49, 8, 0, 9, 7, 3
50, 2, 6, 9, 1, 7
51, 8, 4, 3, 7, 5
52, 3, 0, 4, 7, 9
53, 0, 7, 6, 3, 9
54, 2, 3, 7, 1, 5
55, 2, 4, 7, 5, 1
56, 4, 0, 6, 1, 9
57, 5, 3, 1, 2, 8
58, 1, 8, 5, 6, 0
59, 7, 6, 5, 4, 8
60, 4, 7, 2, 6, 1
61, 6, 9, 0, 8, 3
62, 8, 7, 6, 3, 0
63, 7, 1, 5, 6, 8
64, 3, 8, 2, 4, 5
65, 2, 7, 0, 1, 4
66, 8, 7, 5, 2, 0
67, 5, 4, 0, 1, 7
68, 6, 3, 9, 8, 1
69, 7, 1, 2, 3, 8
70, 1, 4, 2, 3, 7
71, 3, 8, 4, 0, 5
72, 8, 3, 7, 1, 4
73, 0, 7, 4, 3, 5
74, 8, 1, 7, 0, 9
75, 8, 9, 2, 3, 4
76, 6, 4, 1, 9, 0
77, 8, 6, 9, 4, 2
78, 9, 0, 8, 7, 5
79, 0, 3, 4, 7, 6
