Round,Selected Clients
1,1,0,4,9,6
2,0,1,3,8,4
3,9,4,0,6,1
4,3,5,1,0,9
5,7,8,1,3,0
6,3,4,1,6,7
7,2,5,8,1,7
8,7,6,4,5,8
9,5,6,4,0,1
10,2,4,9,1,5
11,2,8,7,0,6
12,6,9,7,4,2
13,4,6,2,3,0
14,2,5,9,4,6
15,5,4,3,0,1
16,2,7,9,8,4
17,5,7,8,0,1
18,9,3,0,7,5
19,1,8,3,2,5
20,7,6,3,0,8
21,0,1,9,3,5
22,8,7,2,3,1
23,8,1,0,5,4
24,7,9,3,6,8
25,4,7,9,3,5
26,0,8,9,5,2
27,8,1,2,0,4
28,9,0,1,3,5
29,4,6,2,5,8
30,7,1,8,4,9
31,5,4,2,3,8
32,4,1,8,5,9
33,3,4,7,2,0
34,5,2,4,1,9
35,2,8,0,6,9
36,5,0,9,1,7
37,3,2,8,9,0
38,2,1,6,7,0
39,4,3,8,0,5
40,4,5,6,8,9
41,9,4,0,7,8
42,6,3,4,0,5
43,1,5,8,7,0
44,4,8,2,1,3
45,4,9,3,7,8
46,8,7,2,5,0
47,3,9,2,0,6
48,9,3,6,8,7
49,3,2,7,0,4
50,8,9,5,6,3
51,4,3,9,6,7
52,4,3,9,2,6
53,2,3,1,8,6
54,6,9,0,8,4
55,6,9,3,7,1
56,5,6,2,8,3
57,6,2,7,1,0
58,5,9,6,2,3
59,5,3,1,6,9
60,9,2,3,1,7
61,2,1,9,7,0
62,1,3,9,5,2
63,1,8,5,0,3
64,2,6,9,5,4
65,5,3,1,2,8
66,7,5,2,3,1
67,8,0,3,9,1
68,7,0,1,2,9
69,8,9,5,3,7
70,4,3,1,5,7
71,7,4,8,0,1
72,0,8,2,7,9
73,0,4,7,3,6
74,1,9,6,3,0
75,3,1,6,4,7
76,9,6,4,7,8
77,1,2,3,9,4
78,9,7,4,0,1
79,4,3,6,0,9
80,0,2,4,7,5
81,6,4,7,3,0
82,1,3,0,6,5
83,4,2,6,5,3
84,5,1,2,7,3
85,1,5,4,2,0
86,3,8,5,4,9
87,4,7,8,0,6
88,1,3,9,8,0
89,7,9,3,8,4
90,4,6,5,8,9
91,2,7,8,9,6
92,9,6,3,8,7
93,2,7,0,1,4
94,0,2,6,7,5
95,9,6,1,8,2
96,3,4,9,5,0
97,4,0,8,2,7
98,3,8,6,4,5
99,9,3,7,4,1
100,0,7,4,5,8
101,6,4,7,9,2
102,6,5,4,8,2
103,9,7,4,6,1
104,1,0,4,6,3
105,5,6,2,1,8
106,4,5,1,3,0
107,6,0,4,7,8
108,1,3,7,0,4
109,6,1,2,0,9
